user_id,cate,shop_id
1256114,27,6357
50753,27,1886
1579056,27,8387
480311,27,3713
480311,27,4665
480311,27,10262
563126,27,6357
371137,27,6357
1285754,27,4024
1285754,27,4665
676471,27,6357
549494,27,9480
1424674,27,9480
1564801,27,10262
1041930,27,9480
738603,27,5464
738603,27,6357
1281144,27,4019
858510,27,4665
82557,27,4024
82557,27,9480
1313601,27,9480
1282411,27,3230
933564,27,4024
628152,27,4453
628152,27,651
563286,27,6357
35904,27,6357
354118,27,7498
354118,27,1886
85377,27,3628
85377,27,5181
1576540,27,4665
838939,27,10262
843687,27,9480
752258,27,9480
1157221,27,6357
167290,27,5736
110242,27,10262
952339,27,6357
1386077,27,3713
558711,27,4611
264844,27,7498
1240834,27,6357
1481742,27,3230
1481742,27,6357
1521765,27,3713
1532516,27,3230
1532516,27,4024
383803,27,1886
383803,27,10262
434546,27,4665
371750,27,7498
371750,27,1886
371750,27,4665
237221,27,7127
1413364,27,6357
1362223,27,3230
630344,27,5464
630344,27,6357
1492668,27,4019
1492668,27,3230
1492668,27,3713
1492668,27,10262
1586595,27,5363
1130685,27,4019
1130685,27,3405
503791,27,5181
503791,27,10262
188004,27,1886
744163,27,3405
561605,27,10262
1411494,27,6357
486406,27,4453
795944,27,10262
1203155,27,3230
1203155,27,6357
531562,27,3405
128058,27,3713
128058,27,6357
727351,27,6357
1443977,27,9480
758794,27,10262
352723,27,5181
7876,27,4665
804291,27,10262
1051333,27,2645
1422047,27,9480
1342798,27,3230
189283,27,4019
1363765,27,10262
1299461,27,9480
1299461,27,4665
783594,27,4019
783594,27,4024
1535513,27,6413
963899,27,8387
963899,27,9480
1193614,27,6357
821721,27,3230
821721,27,4024
521875,27,5464
521875,27,6357
1136695,27,6357
1080630,27,6357
153113,27,4024
837067,27,6357
380198,27,4665
534156,27,10262
761884,27,4019
761884,27,3230
229352,27,4019
866814,27,9480
224577,27,5181
1515732,27,10262
173645,27,5736
173645,27,6357
1041390,27,9734
1041390,27,6357
593560,27,651
1399855,27,9480
1399855,27,10262
735882,27,1886
1197128,27,4453
1197128,27,3230
445908,27,6886
445908,27,2295
445908,27,6357
1239596,27,2645
1243258,27,3405
558568,27,1886
335233,27,6357
1355830,27,7041
1355830,27,5363
133674,27,8387
133674,27,6140
1002591,27,4024
651457,27,7127
651457,27,4665
1154283,27,4665
670101,27,4665
1136498,27,4665
84162,27,7498
41642,27,10262
445504,27,4453
445504,27,4024
240478,27,10262
788645,27,6357
1527581,27,7498
1527581,27,7127
1527581,27,1886
1527581,27,5363
1527581,27,4665
1527581,27,10262
663220,27,5181
799246,27,651
408668,27,6140
408668,27,9480
408668,27,6357
223779,27,10262
947807,27,6906
947807,27,6357
1265548,27,2645
1010718,27,651
533362,27,9480
1105539,27,3977
1105539,27,3230
575128,27,4665
575128,27,10262
593734,27,3713
1463233,27,10262
529826,27,5464
529826,27,6140
529826,27,6357
56151,27,5363
145839,27,6140
1113093,27,1886
1113093,27,4665
1113093,27,10262
446203,27,3230
446203,27,4665
1030943,27,4019
4811,27,3230
954013,27,6357
543299,27,4019
226878,27,4665
276937,27,6886
712750,27,3230
712750,27,5363
775571,27,4024
1043275,27,7041
1043275,27,10262
672210,27,4019
672210,27,3230
354673,27,4665
1127463,27,4665
350264,27,4453
350264,27,4024
1239215,27,6357
1249808,27,8387
1589593,27,6357
106536,27,2645
473377,27,7127
473377,27,1886
1518181,27,6357
995905,27,6357
1246492,27,10262
694068,27,6357
1181289,27,5363
1397957,27,9480
646706,27,10262
1288612,27,6357
303778,27,6357
317398,27,4665
1233830,27,5363
900859,27,1886
323175,27,1886
323175,27,4665
1537809,27,3713
1537809,27,10262
1255906,27,10262
1415722,27,5181
63818,27,6357
1371093,27,6906
1371093,27,6357
1234612,27,3713
1234612,27,10262
187408,27,10262
1334157,27,3405
1309058,27,4019
515131,27,9480
515131,27,4665
515131,27,10262
186243,27,3628
391230,27,10262
1447490,27,4024
1447490,27,5363
1447490,27,4665
1007816,27,4665
1389429,27,7498
1219515,27,4611
1219515,27,10262
942078,27,5363
942078,27,10262
924213,27,7498
924213,27,3713
924213,27,1886
916244,27,9480
799877,27,5363
1191798,27,4665
838890,27,9480
831674,27,9480
1243373,27,5736
1243373,27,5181
809413,27,3230
642173,27,6357
418472,27,3713
783198,27,7127
698672,27,9480
1075124,27,4024
82268,27,1886
188042,27,3713
188042,27,1886
188042,27,5363
188042,27,9480
188042,27,4665
1487677,27,651
700640,27,5363
700640,27,9480
812956,27,4611
773386,27,6886
773386,27,6357
740296,27,6886
740296,27,8387
209625,27,5736
209625,27,9480
209625,27,10262
239976,27,5181
650321,27,3230
449014,27,7127
68857,27,4611
959174,27,6140
478900,27,6357
1243644,27,9480
1243644,27,10262
1194873,27,9480
313130,27,6140
313130,27,6357
786059,27,10262
1323079,27,3405
459424,27,3405
459424,27,4024
459424,27,6357
1516198,27,3405
338119,27,3230
803825,27,8387
803825,27,5181
803825,27,6140
803825,27,9480
1285288,27,5363
128266,27,3977
1369433,27,3230
1064944,27,3713
1064944,27,4611
1064944,27,5363
1064944,27,9480
1064944,27,4665
1064944,27,10262
1516218,27,5181
1366058,27,6140
1366058,27,6357
1421877,27,6413
111340,27,6140
111340,27,6357
589013,27,3230
589013,27,10262
305570,27,3230
396275,27,3230
1496221,27,3230
1122594,27,3405
686227,27,5363
686227,27,10262
1442345,27,10262
253435,27,1886
253435,27,9480
253435,27,4665
253435,27,6357
253435,27,10262
526420,27,6886
526420,27,5363
526420,27,6357
526420,27,10262
1035622,27,6357
936712,27,9480
122393,27,2645
122393,27,3405
1149907,27,5736
88774,27,7127
88774,27,1886
119568,27,4665
372062,27,3713
372062,27,10262
91363,27,8387
91363,27,9480
91363,27,6357
206298,27,3713
561156,27,3405
146446,27,6357
395186,27,4611
395186,27,4665
987114,27,6886
987114,27,8387
987114,27,3230
1558108,27,5464
1558108,27,6906
1558108,27,6357
1423776,27,4611
798469,27,4453
1447991,27,10262
283025,27,1886
1578731,27,5181
1578731,27,10262
435184,27,9480
1569783,27,4665
1187408,27,1886
256760,27,1886
135362,27,6357
464843,27,5181
464843,27,6357
194415,27,5736
573759,27,3230
734579,27,6357
1407244,27,6357
1312924,27,3713
1343302,27,6886
1091756,27,6140
1516184,27,10262
118281,27,10262
614450,27,9480
1067874,27,8387
1520532,27,651
631907,27,4611
161739,27,4665
232369,27,9480
940301,27,1886
940301,27,10262
311465,27,9480
718197,27,5363
26321,27,3713
1586438,27,4611
17717,27,8387
133058,27,4665
133058,27,10262
627737,27,9480
647665,27,2645
647665,27,3405
647665,27,6357
367929,27,6357
1314318,27,3713
1358543,27,6357
457812,27,1886
457812,27,4665
457812,27,10262
986830,27,5363
843707,27,4665
993125,27,2645
1170365,27,5736
1170365,27,5181
140785,27,5736
140785,27,3230
110749,27,10262
328039,27,6357
1379439,27,5181
903078,27,5181
1221788,27,5363
602899,27,4024
602899,27,4665
523771,27,6140
523771,27,9480
1343427,27,5363
919901,27,3713
909847,27,1886
98059,27,10262
880240,27,6140
1575022,27,9480
225047,27,5181
225047,27,10262
1594254,27,6357
1117814,27,6886
1117814,27,4665
1117814,27,10262
107564,27,4024
783072,27,5736
783072,27,5181
783072,27,9480
783072,27,6357
461866,27,10262
1255198,27,6357
507064,27,3230
507064,27,4024
55688,27,9480
116982,27,4665
911519,27,7498
911519,27,1886
146677,27,7498
146677,27,5363
490649,27,6357
1563364,27,3628
560857,27,3230
4629,27,4665
4629,27,10262
30612,27,6357
992427,27,651
992427,27,9328
992427,27,7498
992427,27,7127
992427,27,4024
992427,27,1886
992427,27,6357
992427,27,10262
1592757,27,6357
480384,27,3713
734227,27,6357
1138645,27,3713
928820,27,7127
687926,27,5736
375981,27,9480
646023,27,1886
1564983,27,4453
360535,27,9480
634578,27,4665
902883,27,6357
447951,27,9480
985933,27,10262
1357507,27,10262
53416,27,9480
386850,27,5736
210871,27,9480
896251,27,6357
1237687,27,2645
1237687,27,5181
1237687,27,4611
1237687,27,10262
587935,27,7127
54376,27,4024
164193,27,3230
569594,27,651
1011060,27,6357
644813,27,651
1045040,27,10262
1280065,27,6357
952612,27,4665
115107,27,4665
1326408,27,1886
1326408,27,9480
1094841,27,4665
586103,27,5363
586911,27,4665
856998,27,6357
409724,27,4024
409724,27,10262
922716,27,5181
1346312,27,5181
1346312,27,1886
1346312,27,4665
1247188,27,3405
1279108,27,1886
418551,27,4024
990992,27,651
1259180,27,6140
1424541,27,4611
969,75,2491
1240,75,8510
1426,75,10115
3269,75,2491
3471,75,2491
3926,75,8840
5747,75,948
6063,75,1122
6127,75,948
6176,75,8840
6176,75,9504
9821,75,1122
11379,75,10115
11379,75,2731
13044,75,1882
21692,75,47
21692,75,2234
21692,75,6487
23436,75,117
23436,75,4494
23436,75,6176
23436,75,9504
25647,75,4731
28898,75,3773
28911,75,1882
29188,75,8510
30618,75,2491
32564,75,2234
32564,75,10039
32564,75,4731
32564,75,2350
32564,75,68
32564,75,1705
32564,75,2491
35753,75,6487
35753,75,8510
36304,75,47
36304,75,4731
41440,75,68
41917,75,8510
44369,75,2491
44369,75,1882
46226,75,1705
48011,75,268
48011,75,2491
48011,75,1882
48060,75,8345
48397,75,995
48397,75,3439
48639,75,268
49936,75,9544
50719,75,1122
51764,75,9548
56790,75,8345
57543,75,1581
57543,75,10115
57543,75,4731
57543,75,268
57543,75,8510
57543,75,1705
57543,75,2491
57543,75,1882
61383,75,4789
62925,75,1705
63863,75,1882
65005,75,2095
69559,75,5676
71545,75,8840
71905,75,4654
73069,75,268
74733,75,117
76752,75,2491
77952,75,8510
77973,75,5676
79006,75,1705
81820,75,47
82507,75,995
84706,75,4654
86447,75,8510
87137,75,9504
88982,75,4789
89439,75,2491
92392,75,117
92392,75,8840
92392,75,6487
93680,75,5871
93680,75,9548
93680,75,1581
93680,75,10115
93680,75,2350
93680,75,1705
96860,75,1882
99442,75,202
100611,75,6487
100611,75,1705
101367,75,9548
101367,75,5676
101975,75,202
101975,75,2491
104472,75,5676
104699,75,2350
105068,75,6487
107482,75,1705
108129,75,1882
110795,75,268
112590,75,1882
119175,75,8111
125699,75,268
129173,75,995
129173,75,8840
130794,75,1882
131450,75,2491
134381,75,1122
138770,75,8510
144467,75,5871
144494,75,5676
147627,75,2491
148283,75,8111
151964,75,1122
152283,75,8510
152530,75,2491
154483,75,948
154483,75,1705
156888,75,1882
162506,75,995
163757,75,4731
165288,75,1882
166529,75,1122
167395,75,1705
175122,75,6764
176217,75,202
182210,75,117
183898,75,2491
184834,75,7662
185269,75,1882
190559,75,1882
191156,75,948
191156,75,10115
191156,75,268
191156,75,1882
191859,75,10115
191859,75,268
192755,75,6487
192755,75,9504
192755,75,2095
196147,75,6487
196147,75,2491
198436,75,1882
199823,75,6487
205318,75,5676
206607,75,1882
206899,75,9504
211558,75,5676
213313,75,1882
215235,75,117
219824,75,1882
220645,75,5676
220645,75,2491
225883,75,5005
226873,75,1581
228444,75,6018
229109,75,268
229109,75,1882
229267,75,2491
236070,75,6575
236497,75,268
239562,75,4654
243689,75,202
246262,75,8345
249039,75,9504
249039,75,2095
250681,75,1882
250741,75,1882
250810,75,1882
252544,75,2491
257123,75,6487
258027,75,1583
258154,75,4731
258952,75,995
263791,75,1705
264694,75,5871
265921,75,4731
266278,75,1705
266931,75,1882
268729,75,8111
273044,75,8111
273722,75,1882
280316,75,1705
281668,75,1882
285444,75,8510
285444,75,1122
286339,75,6487
287263,75,1122
289709,75,9845
291274,75,1882
297978,75,68
298093,75,1705
300143,75,47
304953,75,5676
307591,75,6018
307591,75,9504
307591,75,2731
307617,75,8510
310100,75,4731
313322,75,117
313322,75,6487
314925,75,6487
316464,75,6487
321509,75,2491
322067,75,3866
324499,75,1882
327460,75,1705
328805,75,1882
330201,75,1705
334009,75,1581
335797,75,1122
335832,75,8510
337251,75,9504
338385,75,1882
340559,75,47
341828,75,1122
343216,75,8510
345287,75,10039
349842,75,8510
356128,75,8510
363916,75,1583
363916,75,9548
370533,75,8345
371584,75,2234
374609,75,1882
375269,75,995
375269,75,1581
375269,75,1705
375269,75,2491
375269,75,1882
377724,75,1882
380384,75,8510
380972,75,1882
381537,75,3773
381537,75,2491
382611,75,9504
382950,75,5005
386292,75,6018
390450,75,10115
392815,75,1122
394139,75,1122
399152,75,8510
404190,75,8111
404238,75,995
404617,75,2491
406240,75,1705
408705,75,202
408922,75,1705
408922,75,1122
414117,75,995
416007,75,2491
427454,75,995
427727,75,68
436727,75,4005
440174,75,1705
441432,75,1705
441439,75,948
441439,75,10039
441439,75,6764
441439,75,8510
441439,75,1705
442813,75,3866
442813,75,1705
443059,75,2491
443652,75,1705
452024,75,9504
453081,75,1705
456061,75,2491
456061,75,1122
457926,75,948
460594,75,1705
461745,75,4731
462754,75,2491
467047,75,8840
467047,75,4731
467047,75,6764
467047,75,1705
467454,75,2491
473265,75,1705
473672,75,1122
475003,75,3866
477534,75,2491
484764,75,3866
484764,75,8345
484764,75,6764
485043,75,6018
486992,75,5676
489296,75,1705
490031,75,1122
491528,75,68
491528,75,1705
492766,75,5676
495248,75,1122
497357,75,9548
498746,75,268
498746,75,1882
514235,75,8510
515967,75,2491
516312,75,1122
520744,75,3439
521918,75,268
521918,75,1882
522453,75,3866
523462,75,1122
523504,75,8510
524670,75,68
524670,75,1705
524670,75,1122
525285,75,8510
528012,75,1705
532637,75,4654
532640,75,8510
532909,75,8510
533502,75,5676
534514,75,4731
535374,75,1882
537910,75,995
539835,75,3866
539835,75,6764
539835,75,1705
545116,75,9504
548105,75,6764
550860,75,2491
553316,75,1581
558555,75,4005
562203,75,1882
563236,75,8510
563649,75,117
563649,75,8840
564434,75,8510
567492,75,1581
568367,75,268
568367,75,1882
573379,75,948
573379,75,2491
573379,75,1122
574249,75,3439
574294,75,7662
575099,75,4654
575099,75,268
575099,75,1882
576843,75,1882
578125,75,2491
578135,75,6487
578135,75,9504
578625,75,6487
579170,75,1122
579193,75,1705
580692,75,6487
580692,75,5676
583027,75,8840
587100,75,68
589928,75,2491
591550,75,8510
594152,75,2350
594220,75,1705
595449,75,268
596330,75,8510
600334,75,1882
606282,75,4731
606282,75,1122
606378,75,7662
606378,75,5676
606378,75,2491
610415,75,6764
610415,75,1122
611620,75,1122
618332,75,5871
618332,75,1882
619393,75,2491
620753,75,5676
622406,75,4654
623482,75,1122
623631,75,1882
626047,75,8510
626534,75,3866
629059,75,4654
629059,75,1882
631996,75,68
632527,75,1122
633287,75,1122
636449,75,9504
637355,75,68
637355,75,1122
637419,75,995
638064,75,1705
640119,75,68
640744,75,1882
642068,75,995
642068,75,3439
646188,75,1705
648930,75,10039
652476,75,6018
652667,75,117
656121,75,268
656121,75,1705
657063,75,4494
657063,75,6487
659593,75,2491
662201,75,7662
667106,75,1882
668509,75,948
675464,75,1882
679883,75,3439
685599,75,47
685599,75,2095
689519,75,68
689519,75,5676
689519,75,2491
689519,75,1122
689944,75,8510
692415,75,6764
693116,75,1583
694523,75,1581
696346,75,995
698132,75,4731
705971,75,8510
707730,75,8510
710222,75,2234
710222,75,948
716798,75,2491
720378,75,2234
720636,75,1705
720636,75,1882
720831,75,1705
721872,75,6018
723993,75,3439
726309,75,117
727558,75,117
727558,75,6487
727558,75,9504
729577,75,268
730155,75,3866
730155,75,1122
730155,75,1882
730195,75,3773
730195,75,8510
738200,75,117
738200,75,9504
738582,75,1882
738672,75,1882
745662,75,5676
745662,75,2491
746656,75,2491
747131,75,10115
747131,75,2350
747789,75,5676
751856,75,4005
753194,75,1882
757546,75,5676
757568,75,68
757568,75,1705
758331,75,8510
758913,75,8840
758913,75,9504
759421,75,982
759421,75,3866
759421,75,6764
759421,75,1705
760563,75,2350
760563,75,68
761307,75,9548
761307,75,10115
761307,75,1882
762400,75,6018
762544,75,268
762961,75,1581
763604,75,1705
763604,75,1122
766977,75,8510
767617,75,4494
767617,75,2095
767617,75,1122
767717,75,68
771081,75,1583
776414,75,1705
784463,75,1581
785249,75,1583
785999,75,8510
786334,75,1882
786913,75,3773
789648,75,5676
789931,75,5871
790489,75,8510
791345,75,2491
791970,75,2491
792999,75,117
796054,75,4654
799094,75,1705
799094,75,1122
800416,75,5676
807803,75,5676
809608,75,1122
811362,75,3439
811807,75,1581
811807,75,2491
814534,75,6487
814534,75,9504
815239,75,5871
817228,75,2350
817228,75,1882
825034,75,1882
825756,75,4654
826334,75,6487
826334,75,8510
829942,75,9548
829942,75,6764
829942,75,1705
831315,75,6018
831832,75,6176
834486,75,268
834486,75,1882
835126,75,5676
835468,75,3439
835522,75,948
835522,75,10039
836117,75,68
836117,75,1705
837061,75,1882
838867,75,2491
840506,75,268
840506,75,1882
844385,75,8840
844385,75,4731
846563,75,9548
846774,75,1122
847092,75,6018
847092,75,3866
847427,75,5676
848487,75,1705
851529,75,117
851529,75,4853
851529,75,8840
851529,75,6487
851529,75,9504
855533,75,6575
858671,75,10115
862036,75,1705
862703,75,3773
863802,75,1882
866507,75,68
868247,75,3439
870565,75,202
870565,75,1122
870602,75,995
875927,75,1122
879225,75,4731
879533,75,4654
879533,75,4731
879533,75,1882
880834,75,948
881123,75,68
881123,75,1705
883471,75,1705
899045,75,2491
902246,75,1122
904389,75,8111
904389,75,8510
907605,75,4789
909186,75,5676
911794,75,1122
912829,75,2491
912938,75,1705
912938,75,2491
914439,75,2491
915787,75,1705
920689,75,8840
920689,75,8345
923106,75,6018
923106,75,6176
925280,75,10115
927608,75,68
928684,75,948
928860,75,8510
934895,75,1581
934895,75,5676
934895,75,2491
934895,75,1882
936975,75,1882
939089,75,1882
940424,75,1882
940760,75,8510
944165,75,1882
944349,75,268
948702,75,2095
950168,75,1705
950168,75,2491
951571,75,1882
952047,75,9504
953901,75,6018
954513,75,2234
954513,75,948
954513,75,4731
955370,75,1122
955784,75,5676
956304,75,68
957721,75,2234
961072,75,9504
961072,75,1882
963198,75,8840
963198,75,6487
963198,75,9504
963198,75,2095
965009,75,1705
965009,75,1122
965569,75,1882
966436,75,1882
967894,75,6018
968709,75,4731
974067,75,8510
975307,75,6176
975307,75,6487
976320,75,1705
976320,75,2491
978214,75,4005
978881,75,4005
979036,75,117
979036,75,8840
979036,75,3439
980095,75,117
980095,75,4494
980095,75,9504
980338,75,9548
980338,75,68
980338,75,1882
981811,75,8345
982663,75,6764
984239,75,5676
985593,75,9548
985593,75,8345
985593,75,6764
990581,75,10115
990581,75,2491
991681,75,117
991681,75,6487
991681,75,9504
991681,75,2095
992497,75,6575
993571,75,9504
996484,75,5676
999528,75,995
1000287,75,7662
1004096,75,8840
1004285,75,4731
1004285,75,2491
1007619,75,47
1007619,75,2234
1007619,75,10039
1007619,75,2491
1009485,75,68
1009485,75,1705
1010630,75,2234
1010630,75,202
1010630,75,1705
1010630,75,2491
1016101,75,1882
1017011,75,1122
1017105,75,10115
1017105,75,68
1018801,75,2350
1018801,75,1705
1022008,75,6487
1023036,75,1705
1029462,75,6018
1029462,75,8345
1029548,75,1882
1031084,75,1705
1031084,75,2491
1031797,75,6764
1032652,75,5005
1032652,75,9548
1039095,75,68
1044103,75,117
1047475,75,10115
1047475,75,268
1047475,75,1882
1055664,75,2491
1056808,75,6487
1060887,75,268
1060887,75,1882
1061341,75,8510
1062074,75,5676
1062074,75,2491
1063576,75,47
1063576,75,948
1063576,75,10039
1065420,75,10115
1065420,75,4731
1066144,75,1882
1066442,75,1122
1068578,75,1122
1070650,75,2350
1072612,75,3439
1072612,75,1705
1074507,75,8510
1074507,75,1705
1075747,75,3439
1076303,75,10115
1077841,75,5676
1078376,75,1581
1078581,75,1705
1084561,75,2491
1084561,75,1122
1085804,75,2491
1086288,75,2491
1089064,75,4654
1089064,75,1882
1093410,75,1122
1094597,75,6764
1095010,75,8510
1095372,75,1705
1095372,75,1882
1095855,75,6764
1097927,75,1882
1098853,75,2491
1099071,75,1581
1099071,75,9504
1099071,75,1882
1100651,75,9504
1104475,75,6764
1104533,75,1705
1108694,75,268
1108694,75,1882
1108753,75,1882
1113777,75,1882
1119876,75,8510
1120726,75,8840
1122803,75,4731
1122803,75,1705
1122803,75,1882
1127049,75,2491
1127714,75,6487
1129183,75,202
1129235,75,1882
1134277,75,4731
1134277,75,8510
1136387,75,202
1136582,75,1122
1138224,75,948
1138224,75,8345
1138224,75,4731
1140656,75,948
1145261,75,1581
1145261,75,6487
1146968,75,5676
1146968,75,1705
1148968,75,1122
1149341,75,6764
1149341,75,1705
1154114,75,2491
1155364,75,4654
1159241,75,8111
1159241,75,8510
1160242,75,995
1164518,75,995
1171907,75,6764
1172564,75,6487
1172564,75,9504
1172765,75,117
1172765,75,8840
1172765,75,8345
1172765,75,9504
1173365,75,117
1173365,75,8840
1173365,75,6487
1176540,75,3439
1176540,75,1705
1179293,75,2491
1179377,75,6176
1179377,75,6487
1179488,75,1122
1182398,75,1882
1182965,75,1882
1184592,75,9544
1184592,75,995
1184592,75,3439
1186319,75,68
1192419,75,117
1192419,75,4494
1192419,75,8840
1192419,75,6487
1192419,75,4731
1192419,75,9504
1193758,75,5871
1193758,75,1882
1199080,75,1705
1201703,75,1882
1202027,75,5496
1202500,75,117
1202500,75,1122
1203040,75,1583
1203040,75,6176
1204770,75,117
1204770,75,1122
1206461,75,8510
1209728,75,47
1209728,75,4731
1209728,75,2491
1209875,75,1583
1211270,75,8510
1211661,75,9548
1211661,75,8156
1219674,75,202
1219674,75,1581
1219674,75,6487
1219674,75,5676
1221307,75,1882
1224618,75,4005
1224686,75,1705
1227397,75,1882
1228716,75,8840
1229784,75,8840
1231198,75,8510
1234388,75,1882
1236098,75,117
1240022,75,9544
1242507,75,6018
1242507,75,2491
1250238,75,1705
1250960,75,5676
1252282,75,4789
1252804,75,1705
1258326,75,6018
1259225,75,2234
1259225,75,6487
1263038,75,117
1263067,75,2234
1263067,75,10039
1263067,75,68
1271036,75,8840
1272759,75,1705
1275823,75,4731
1279596,75,68
1281125,75,1122
1283762,75,8840
1287487,75,1581
1287487,75,10115
1287487,75,268
1287487,75,5676
1287487,75,1705
1287487,75,1122
1287487,75,1882
1289416,75,117
1289416,75,8840
1289416,75,6487
1293157,75,9548
1293157,75,10115
1293157,75,268
1293746,75,47
1293746,75,4731
1293746,75,4005
1295925,75,117
1295925,75,6176
1295925,75,9504
1295997,75,948
1297544,75,8510
1302076,75,9548
1302076,75,6764
1302076,75,1705
1302270,75,5676
1303602,75,948
1303602,75,4789
1304916,75,4005
1305688,75,1705
1306846,75,8345
1308828,75,1581
1310438,75,47
1310438,75,4654
1310438,75,4731
1310438,75,1705
1312048,75,1122
1313085,75,6018
1313085,75,6764
1313085,75,1705
1313085,75,1122
1313479,75,8510
1313863,75,8510
1314887,75,8111
1320682,75,117
1320682,75,8840
1320682,75,6487
1321337,75,8345
1321337,75,6487
1321862,75,8510
1325579,75,8510
1326029,75,3439
1326709,75,2491
1327182,75,4654
1329349,75,1705
1329787,75,6018
1329787,75,3439
1330899,75,8345
1332990,75,8510
1340986,75,117
1342374,75,202
1342374,75,10039
1342374,75,8840
1342374,75,10115
1342374,75,68
1342374,75,1705
1342374,75,1882
1342576,75,2491
1342576,75,1122
1343961,75,1882
1344654,75,1882
1346064,75,6018
1346064,75,9504
1346064,75,1122
1346226,75,1122
1346990,75,47
1351882,75,1882
1353656,75,8840
1353656,75,6487
1353656,75,4005
1353656,75,8510
1353656,75,2491
1353675,75,8840
1353828,75,117
1353828,75,6018
1353828,75,6487
1355743,75,8510
1356468,75,1705
1357395,75,5871
1357395,75,9548
1358540,75,5751
1358540,75,4005
1360688,75,3439
1364262,75,2491
1368814,75,6018
1370635,75,68
1370635,75,1882
1374850,75,1705
1375080,75,1882
1375472,75,117
1375472,75,6176
1375472,75,8840
1375472,75,6487
1376357,75,5751
1376376,75,117
1376376,75,9504
1378186,75,268
1379801,75,2491
1381766,75,1705
1382357,75,9504
1383020,75,1122
1384157,75,1882
1384292,75,5676
1385143,75,5871
1385143,75,1583
1385143,75,9548
1385143,75,1705
1385143,75,2491
1389637,75,4731
1390414,75,6018
1390483,75,202
1392986,75,5871
1392986,75,1705
1394761,75,1882
1396329,75,9504
1396582,75,1882
1405506,75,2491
1405874,75,5676
1409309,75,5871
1409892,75,9504
1410117,75,1882
1411818,75,10115
1411818,75,2731
1411818,75,268
1411818,75,1705
1411818,75,1882
1414327,75,1705
1414344,75,4731
1414481,75,2491
1415650,75,5676
1416718,75,1705
1417124,75,1882
1417243,75,8510
1418524,75,1882
1419030,75,3773
1419030,75,4005
1419030,75,8510
1425524,75,5005
1427082,75,10039
1428679,75,4654
1428679,75,1705
1429302,75,6487
1431791,75,1581
1432636,75,2095
1434856,75,8840
1434856,75,6487
1434857,75,10115
1434857,75,268
1434857,75,1882
1436084,75,7662
1436084,75,2491
1436084,75,1122
1440477,75,117
1440477,75,948
1440477,75,8840
1440477,75,8345
1440477,75,6487
1440477,75,9504
1446936,75,3866
1447350,75,4731
1449173,75,1882
1450327,75,9504
1450327,75,2491
1452278,75,117
1452278,75,4494
1452278,75,6176
1452278,75,9504
1452813,75,1705
1453254,75,6018
1453254,75,7662
1453254,75,5676
1453254,75,1705
1453254,75,1122
1453786,75,7662
1453786,75,1705
1453786,75,1122
1453807,75,948
1453807,75,2491
1455339,75,1705
1455743,75,1705
1460582,75,1882
1460824,75,5871
1461060,75,995
1462679,75,2491
1464223,75,3439
1464838,75,2350
1466874,75,948
1467134,75,2491
1469552,75,68
1471615,75,8840
1471615,75,6487
1471615,75,9504
1477947,75,1882
1478429,75,6487
1480018,75,1705
1482973,75,6764
1482973,75,1705
1482991,75,4731
1484648,75,268
1486164,75,1882
1490407,75,9504
1490552,75,47
1490552,75,10039
1494826,75,1581
1496800,75,10115
1496800,75,5676
1496975,75,4005
1496975,75,6764
1496975,75,2491
1498486,75,6487
1500490,75,268
1504292,75,8840
1505800,75,1705
1508507,75,5676
1508773,75,8840
1508943,75,8840
1509216,75,1882
1514428,75,8111
1514777,75,5676
1515333,75,8510
1518954,75,6575
1520465,75,9548
1520465,75,1581
1520465,75,1882
1521306,75,1882
1521429,75,117
1521429,75,8840
1524950,75,1882
1526102,75,1882
1530588,75,6764
1532118,75,1705
1532165,75,8510
1540417,75,1581
1540417,75,1705
1540417,75,1882
1542011,75,8840
1542347,75,5676
1546727,75,1882
1548914,75,1705
1549404,75,8510
1549666,75,1705
1550808,75,1583
1551815,75,9504
1552716,75,1705
1554320,75,3866
1554320,75,4731
1554320,75,3439
1554320,75,1705
1554454,75,268
1554971,75,1705
1559597,75,1705
1561915,75,3439
1565134,75,3439
1567789,75,6764
1570778,75,1705
1573461,75,8510
1578257,75,2491
1578331,75,1705
1582118,75,268
1586430,75,1705
1589478,75,1882
1589866,75,68
1589866,75,8510
1590510,75,9548
1590510,75,6018
1593514,75,2234
1597277,75,1705
1597787,75,1882
1598122,75,6018
1598122,75,8840
1599041,75,1122
1599272,75,47
1602260,75,4005
1606009,75,1122
824819,75,1583
1416171,75,1882
710640,75,1705
614058,75,3439
823632,75,2491
464486,75,202
364465,75,202
217367,75,68
217367,75,1705
403967,75,9548
138386,75,1882
358742,75,10039
358742,75,4731
755521,75,2350
1390376,75,8510
400243,75,117
139781,75,2491
341589,75,2350
341589,75,2491
1430021,75,3439
281934,75,5871
12548,75,2350
3751,75,7662
3751,75,3439
432491,75,8510
1144604,75,268
1484766,75,8510
94971,75,9504
338057,75,5676
394175,75,1122
329861,75,1122
727753,75,8510
1337568,75,1882
608650,75,117
708999,75,268
708999,75,68
913596,75,117
913596,75,9504
1060865,75,2350
767873,75,1122
42819,75,8510
639168,75,268
111110,75,1705
514119,75,8840
514119,75,3439
254342,75,8510
1175023,75,8510
919920,75,1882
1204524,75,8510
601372,75,2491
624300,75,9504
624300,75,2731
791421,75,1882
323814,75,1882
